Date,CyclonesinIndia,WesternHemisphereWarmPool,OceanNinoIndex,ElNinoPrecipitationIndex,BivariateENSO,NorthAtlanticOscillation,AtlanticSST,EastAsia,AMO,AtlanticHurricaneDays,AntarcticOscillation,Rain,MeanTemp,Methane,Cdioxide,NOX,maxTemp,minTemp,OceanHeat,tsr,msl,Region1,Region2,Region3,Region4,Region5
7/31/1994,0,0.94,0.06,1.02119,1.11,1.34,-2.31,1.69,-0.048,0,-0.492,294.27,26.62,543900,687950,156910,30.46,22.83,2,,,228.5111111,293.83,436.15,484.82,1458.35
8/31/1994,4,-0.59,-0.79,0.7069,1.33,0.36,-2.24,0.79,-0.047,2,1.91,239.91,26.3,543900,687950,156910,29.89,22.76,2,,,167.7777778,239.52,379.15,385.08,780.7
9/30/1994,2,0.25,-1.36,1.27871,1.18,-1.14,-1.71,-0.82,-0.047,0,-0.947,176.87,26.19,543900,687950,156910,30.66,21.77,2,,,76.42222222,141.68,173.24,338.66,337.3
10/31/1994,2,0.79,-1.32,1.2788,1.29,-0.54,-1.42,-0.25,-0.046,0,-0.578,78.33,24.75,543900,687950,156910,30.76,18.79,2,,,74.58888889,82.31,77.93,191.76,236.95
11/30/1994,0,-0.29,-1.96,0.84742,1.02,0.54,-1.7,2.17,-0.045,5.25,-0.793,25.42,21.26,543900,687950,156910,27.72,14.84,2,,,37.46666667,32.52,21.92,67.28,15.4
12/31/1994,4,0.27,-1.79,1.14523,1.33,1.78,-2.24,1.35,-0.044,0,0.933,7.07,17.93,543900,687950,156910,24.94,10.97,2,,,32.13333333,8.14,2.41,10.82,0.25
1/31/1995,7,0.04,-0.49,0.34518,0.84,0.57,-1.37,-1.11,-0.043,0,1.448,14.96,16.53,551490,741100,159400,23.25,9.85,6,,,34.38888889,31.68,45.17,21.86,3.6
2/28/1995,1,0.08,0.46,-0.09856,0.7,0.85,-1.66,-0.6,-0.041,0,0.533,12.74,20.02,551490,741100,159400,26.97,13.12,6,,,35.03333333,18.12,25.38,35.94,0
3/31/1995,0,-0.1,0.75,-0.51966,0.44,0.91,-3.49,0.56,-0.039,0,-0.154,16.1,23.61,551490,741100,159400,30.71,16.55,6,,,22.38888889,17.43,31.64,45.26,0.35
4/30/1995,8,0.48,0.83,0.38868,0.96,-1.07,-1.58,-1.18,-0.037,0,0.649,30.63,27.53,551490,741100,159400,34.54,20.56,6,,,23,17.46,48.21,116.94,12.2
5/31/1995,2,0.16,1.46,0.13914,0.63,-1.33,0.76,-0.82,-0.036,0,1.397,37.64,30.12,551490,741100,159400,36.57,23.72,6,,,42.9,45.97,103.12,336.6,76.55
6/30/1995,1,1.58,1.27,-0.09679,0.28,0.44,1.33,0.15,-0.035,0.75,-0.802,164.19,30.68,551490,741100,159400,35.94,25.47,6,,,50.85555556,88.84,170.6,630.6,440.85
7/31/1995,0,2.71,1.71,-0.17231,0,-0.19,2.48,0.99,-0.034,0,-3.01,254.55,27.48,551490,741100,159400,31.41,23.6,6,,,189.8777778,265.42,378.08,650.42,1273.45
8/31/1995,3,3.02,0.21,-1.37162,-0.2,0.76,2.99,0.83,-0.033,25.75,-0.696,257.83,26.84,551490,741100,159400,30.37,23.36,6,,,217.4888889,218.98,347.18,484.88,645.8
9/30/1995,2,1.63,1.16,-1.14092,-0.42,0.45,2.91,-1.2,-0.033,23.25,1.173,143.18,26.63,551490,741100,159400,31.05,22.27,6,,,103.8,165.17,230.85,434.8,384
10/31/1995,0,1.96,0.47,-0.51376,-0.26,0.72,3.46,0.54,-0.034,11.25,-0.057,98.09,25.5,551490,741100,159400,31.33,19.72,6,,,55.64444444,108.44,68.43,151.16,194.25
11/30/1995,0,0.79,-0.28,-1.21603,-0.38,-1.59,4.66,0.52,-0.036,0.5,0.143,16.27,21.55,551490,741100,159400,28.2,14.95,6,,,24.26666667,17.42,59.16,173.82,30.9
12/31/1995,2,-0.03,0.16,-0.9078,0.01,-1.64,4.35,0.69,-0.036,0,1.47,10.51,18.55,551490,741100,159400,25.25,11.89,6,,,6.677777778,6.2,8.07,15.08,0
1/31/1996,6,-0.17,0.59,-0.98519,-0.66,-0.65,5.71,-0.47,-0.037,0,0.332,11.1,18.16,560740,776720,161440,28.16,14.4,4,1365.612,131.5913,23.46666667,20.97,20.79,26.88,0.2
2/28/1996,2,-0.25,0.75,-1.22801,-0.39,-0.52,2.64,-1.29,-0.036,0,-0.525,5.39,20.4,560740,776720,161440,25.39,10.66,4,1365.612,131.5913,27.62222222,19.82,19.83,25.5,0
3/31/1996,1,-0.41,1.01,-0.22198,-0.52,-0.66,0.09,-1.23,-0.035,0,0.543,18.33,25.33,567460,821480,161440,24.08,9.88,4,1365.74,135.9963,28.58888889,12.57,26.25,68.5,0.2
4/30/1996,9,-0.51,1.46,-0.63879,-0.53,-0.33,0.02,0.72,-0.034,0,0.115,40.97,28.04,567460,821480,161440,26.59,11.95,4,1365.74,135.9963,26.68888889,17.84,23.48,120.52,10.45
5/31/1996,3,-0.27,2.18,-0.4119,-0.48,-0.93,-0.15,0.01,-0.033,0,0.983,38.53,30.45,567460,821480,161440,31.54,17.14,4,1365.74,135.9963,28,19.39,47.23,317.56,13.8
6/30/1996,2,-0.23,1.1,-0.16137,-0.54,0.87,-1.58,-0.5,-0.031,0,-0.252,131.92,29.41,567460,821480,161440,33.32,19.8,4,1365.74,135.9963,145.6555556,155.62,214.87,436.02,661.35
7/31/1996,0,-1.23,0.77,-0.42737,-0.26,0.7,-1.27,-0.67,-0.028,6.5,0.021,245.4,27.47,567460,821480,161440,35.82,22.86,4,1365.74,135.9963,106.1666667,235.32,319.8,597.54,1177.3
8/31/1996,5,-2.14,-0.14,-0.51051,-0.35,1.19,-0.58,0.88,-0.026,11.25,-1.502,265.71,26.16,567460,821480,161440,34.27,23.97,4,1365.74,135.9963,198.3,266.06,360.39,398.88,606.25
9/30/1996,2,0.88,0.24,-0.43937,-0.44,-0.69,0.53,1.47,-0.023,17.5,-1.314,155.49,26.55,567460,821480,161440,31.58,23.63,4,1365.74,135.9963,110.1333333,160.3,173.79,327.56,298.85
10/31/1996,2,-0.37,-0.33,-0.96602,-0.28,0.15,1.17,0.14,-0.021,9.25,0.966,63.35,24.64,567460,821480,161440,30.42,22.94,4,1365.74,135.9963,88.56666667,95.63,77.16,239.92,252.7
11/30/1996,0,-1.63,0.09,-0.63504,-0.03,-0.72,1.42,-2.39,-0.017,0.5,-1.667,62.56,21.26,567460,821480,161440,30.75,22.07,4,1365.74,135.9963,20.4,10.32,9.62,71.42,14.35
12/31/1996,4,-0.14,-0.03,-1.0508,-0.48,-1.4,2.32,-0.82,-0.013,0,-0.023,33.48,18,567460,821480,161440,30.28,18.25,4,1365.74,135.9963,44.95555556,5.39,14.14,48.58,19.35
1/31/1997,8,-0.17,0.23,0.17659,-0.3,-1.08,4.26,1.68,-0.01,0,0.369,7.91,16.96,567460,821480,161440,27.76,15.9,4,1365.74,135.9963,13.74444444,12.25,13.13,14.98,1.65
2/28/1997,1,-0.21,0.28,-0.89825,-0.75,1.48,3.32,0.61,-0.007,0,-0.244,17.78,19.25,567460,821480,161440,23.99,11.99,4,1365.74,135.9963,7.3,6.79,7.14,28.4,0
3/31/1997,0,0.19,0.65,1.26246,0.42,1.13,2.7,-0.55,-0.005,0,0.701,23.11,24.32,577290,839830,167400,24.62,10.98,4,1366.102,139.7876,25.56666667,14.26,25.41,72.6,7.85
4/30/1997,9,0.67,1.05,1.24804,0.97,-1.25,2.11,1.52,-0.004,0,-0.458,35.83,26.53,577290,839830,167400,27.41,13.2,4,1366.102,139.7876,38.21111111,31.51,52.08,84.46,11.65
5/31/1997,3,2.16,1.83,2.13609,2.1,-0.21,2.52,0.73,-0.003,0,1.028,49.6,29.32,577290,839830,167400,30.93,16.29,4,1366.102,139.7876,34.05555556,24.82,55.04,207.2,11.65
6/30/1997,0,3.77,2.76,3.53095,2.11,-1.17,2.32,1.26,-0.002,0,-0.458,134.87,29.1,577290,839830,167400,35.35,21.68,4,1366.102,139.7876,96.6,136.37,186.5,494.98,788.25
7/31/1997,0,4.75,2.35,1.95745,1.89,0.37,0.23,1.14,-0.002,2.25,0.78,271.95,27.58,577290,839830,167400,37.74,24.55,4,1366.102,139.7876,134.5444444,227.43,391.73,656.7,1283.35
8/31/1997,3,5.05,2.79,2.99355,2.48,0.94,-1.4,-0.57,0.001,0,0.768,250.61,26.65,577290,839830,167400,35.73,25.18,4,1366.102,139.7876,157.7666667,230.58,323.7,399.62,996.8
9/30/1997,2,6.13,2.19,3.0605,2.27,0.74,-1.16,0.31,0.005,7.25,0.122,184.75,26.38,577290,839830,167400,31.45,23.85,4,1366.102,139.7876,83.57777778,135.46,182.86,389.32,166.15
10/31/1997,0,6.07,1.61,3.20304,2.15,-1.34,-0.15,1.3,0.009,0,-0.595,99.83,24.24,577290,839830,167400,30.75,23.52,4,1366.102,139.7876,65.5,60.46,59.64,110.76,85.15
11/30/1997,0,4.73,1.12,2.13268,1.92,-1.08,-0.35,1.52,0.011,0,-1.905,43.07,21.81,577290,839830,167400,31.04,22.58,4,1366.102,139.7876,66.81111111,50.5,57.54,133.2,78.45
12/31/1997,2,3.32,0.67,2.28455,1.74,-0.98,-1.44,0.26,0.014,0,-0.835,13.06,17.97,577290,839830,167400,31.36,20.06,4,1366.102,139.7876,45.93333333,38.94,62.83,49,59.4
1/31/1998,6,3.57,0.83,2.47553,2.73,-0.05,-1.55,0.55,0.017,0,0.413,9.01,17.78,577290,839830,167400,28.43,15.66,5.5,1366.102,139.7876,9.844444444,4.95,36.03,11.8,0
2/28/1998,6,4.93,1.56,1.96814,2.61,-0.57,1.52,2.72,0.019,0,0.39,14.51,20.28,577290,839830,167400,25.42,11.14,5.5,1366.102,139.7876,44.8,21.37,21.21,29.88,0
3/31/1998,1,5.43,2.01,1.34651,2.46,0.51,2.17,-1.11,0.021,0,0.736,4.69,23.59,584490,904090,173750,24.3,10.24,5.5,1366.385,141.3416,30.34444444,22.83,55.62,92.72,0.7
4/30/1998,13,4.8,1.27,1.11937,1.55,-0.88,0.74,0.55,0.024,0,1.927,16.93,28.49,584490,904090,173750,28.17,13.83,5.5,1366.385,141.3416,33.11111111,19.83,43.54,105.18,3.3
5/31/1998,3,4.46,0.7,1.01023,0.63,-1.17,1.2,-0.6,0.027,0,-0.038,66.91,31.12,584490,904090,173750,32.67,17.51,5.5,1366.385,141.3416,23.63333333,23.74,71.54,256.06,40.85
6/30/1998,3,5.33,0.4,-0.88174,-0.95,-2.44,1.42,-1.56,0.03,0,1.031,133.52,30.43,584490,904090,173750,36.46,21.99,5.5,1366.385,141.3416,67.25555556,124.03,174.45,681.3,818.85
7/31/1998,0,6.02,-0.04,-0.27011,-1.5,-0.45,0.85,-1.25,0.033,0,1.45,247.16,27.63,584490,904090,173750,36.26,23.69,5.5,1366.385,141.3416,147.0222222,262.79,319.37,657.74,1000.55
8/31/1998,6,5.82,-0.22,-0.9705,-1.44,-0.15,1.89,0.12,0.039,13,0.904,218.48,27.11,584490,904090,173750,34.08,23.89,5.5,1366.385,141.3416,147.3777778,240.29,258.19,569.52,696.1
9/30/1998,3,3.35,-1.21,-1.17287,-1.23,-1.8,1.35,0.54,0.045,28,-0.122,177.95,26.79,584490,904090,173750,31.2,23.32,5.5,1366.385,141.3416,127.1666667,209.86,248.86,356.68,567.3
10/31/1998,2,3.32,-1.39,-1.01313,-1.28,0.2,4.11,-0.53,0.049,6,0.4,103.05,25.69,584490,904090,173750,30.29,23.01,5.5,1366.385,141.3416,96.56666667,107.21,102.8,329.94,275.5
11/30/1998,0,1.56,-0.52,-1.08407,-1.28,-0.43,4.39,-0.22,0.053,1,0.817,15.59,22.02,584490,904090,173750,31.04,22.18,5.5,1366.385,141.3416,45.24444444,28.23,51.88,89.06,62.45
12/31/1998,5,-0.04,-0.44,-0.98407,-1.52,0.72,3.97,-0.67,0.058,0.5,1.435,5.4,18.26,584490,904090,173750,30.97,19.77,5.5,1366.385,141.3416,26.93333333,1.41,25.45,34.68,5.7
1/31/1999,7,-0.17,-0.32,-1.1481,-1.7,0.39,1.36,-0.89,0.062,0,0.999,8.48,17.25,584490,904090,173750,28.89,15.31,6,1366.385,141.3416,32.74444444,11.98,8.64,13.52,0
2/28/1999,1,-0.23,-0.66,-0.80235,-1.22,-0.11,-0.3,-0.57,0.066,0,0.456,18.8,20.98,584490,904090,173750,25.72,11.34,6,1366.385,141.3416,12.17777778,9.75,9.16,16.24,0.2
3/31/1999,1,-0.24,-0.33,-0.97757,-1.04,-0.16,-2.06,1.39,0.07,0,0.18,10.19,25.07,589050,940170,178870,25.07,11.19,6,1366.684,136.2262,11.38888889,4.03,5.61,26.52,0.2
4/30/1999,9,-0.5,-0.41,-1.6974,-1.22,-1.18,-2.8,0.42,0.073,0,0.949,32.43,29.2,589050,940170,178870,26.18,12.43,6,1366.684,136.2262,10.68888889,6.62,6.33,169.68,3.55
5/31/1999,3,-0.83,-0.68,-1.3144,-0.64,0.9,-1.87,1.66,0.075,0,1.639,72.45,29.95,589050,940170,178870,31.16,16.33,6,1366.684,136.2262,55.78888889,55.66,141.69,371.2,201.3
6/30/1999,1,0.71,-1.3,-0.60652,-0.82,1.44,-0.83,-0.74,0.078,0,-1.325,160.42,28.96,589050,940170,178870,36.16,22.24,6,1366.684,136.2262,53.06666667,145.81,222.96,466.36,916.4
7/31/1999,0,-0.08,-0.66,-0.96072,-0.78,-0.87,-1.1,0.8,0.082,0,0.316,266.06,27.23,589050,940170,178870,36.51,23.86,6,1366.684,136.2262,103.6555556,239.38,352.68,582.84,1315.5
8/31/1999,4,3.09,-0.96,-1.3033,-0.95,0.38,0.94,1.17,0.086,14.25,0.042,222.16,26.63,589050,940170,178870,33.85,23.79,6,1366.684,136.2262,91.86666667,170.47,313.17,454.54,401.05
9/30/1999,2,1.45,-1.53,-0.29173,-0.54,0.5,2.35,-0.5,0.09,15.75,-0.012,129.85,26.59,589050,940170,178870,30.92,23.22,6,1366.684,136.2262,77.34444444,145.19,303.5,253.66,241.8
10/31/1999,1,0.21,-2.23,-0.92281,-1.03,0.73,2.2,-0.61,0.093,6.25,1.653,48.3,25.35,589050,940170,178870,30.51,23.25,6,1366.684,136.2262,73.85555556,105.55,147.79,333.58,258.95
11/30/1999,0,-0.08,-2.05,-0.73938,-1.3,0.55,2.29,-0.43,0.096,4.75,0.901,14.82,22.08,589050,940170,178870,31.06,22.12,6,1366.684,136.2262,35.72222222,9.61,10.03,49.22,6.75
12/31/1999,3,-0.21,-1.63,-1.0691,-1.49,1.4,3.66,-0.93,0.097,0,1.784,8.69,18.51,589050,940170,178870,31.9,20.06,6,1366.684,136.2262,7.455555556,0.87,7.28,32.34,0.25
1/31/2000,6,-0.17,-2,-1.00105,-1.26,0.19,1.19,0.65,0.099,0,1.273,8.26,18.11,589050,940170,178870,29.02,15.51,3,1366.684,136.2262,26.88888889,12.45,15.26,30,8.05
2/28/2000,0,-0.3,-0.83,-0.95071,-1.75,1.48,-0.38,0.1,0.1,0,0.62,5.5,19.28,589050,940170,178870,25.8,11.42,3,1366.684,136.2262,33.01111111,21.67,32.24481258,42.76,0.25
3/31/2000,1,-0.8,0.29,-0.75159,-1.2,0.4,0.31,-1.13,0.103,0,0.133,13.69,23.73,594700,953880,182970,24.95,10.88,3,1366.602,140.3787,12.26666667,7.77,18.25,90.74,0.45
4/30/2000,7,-0.04,0.35,-0.9821,-1.01,-0.18,-1.41,-0.95,0.105,0,0.233,34,29.18,594700,953880,182970,28.1,13.71,3,1366.602,140.3787,12.25555556,15.94,37.69,206.36,13.35
5/31/2000,4,-0.31,-0.05,-0.69274,-0.58,1.52,-1.99,0.96,0.107,0,1.127,69.26,30.16,594700,953880,182970,31.92,17.26,3,1366.602,140.3787,33.05555556,48.31,112.45,303.22,203.35
6/30/2000,0,-1.11,-0.44,-1.62835,-0.27,0.28,-2.3,-0.34,0.108,0,0.117,188.38,28.79,594700,953880,182970,35.01,20.99,3,1366.602,140.3787,68.16666667,172.99,216.68,528.08,853.1
7/31/2000,0,-0.66,-0.66,0.04638,-0.07,-1,-1.05,-1.64,0.108,0,0.059,240.89,27.04,594700,953880,182970,37.06,24.11,3,1366.602,140.3787,157.8222222,227.35,324.97,360.5,1058
8/31/2000,4,1.09,-1.19,-1.16031,-0.44,-0.5,-0.38,1.17,0.109,14,-0.674,207.12,26.86,594700,953880,182970,33.59,23.43,3,1366.602,140.3787,127.6,219.3,277.2,485.2,765.6
9/30/2000,2,1.16,-1.24,0.28711,-0.72,-0.06,-0.12,1.19,0.111,13.5,-1.853,99.33,26.56,594700,953880,182970,31,23.16,3,1366.602,140.3787,69.9,111.87,196.75,323.8,195.55
10/31/2000,0,0.96,-1.3,-1.17446,-0.9,1.51,0.15,-1.45,0.113,5.25,0.347,88.38,25.96,594700,953880,182970,30.51,23.21,3,1366.602,140.3787,41.64444444,39.48,46.79,156.7,133.25
11/30/2000,0,0.65,-0.53,-0.7076,-1.4,-1.1,0.39,-0.9,0.113,0,-1.537,20.1,22.24,594700,953880,182970,31.59,22.78,3,1366.602,140.3787,23.52222222,6.31,9.13,67.02,7.05
12/31/2000,2,0.03,0.52,-0.47222,-0.78,-0.63,0.24,-0.77,0.114,0,-1.29,6.98,18.59,594700,953880,182970,31.5,19.96,3,1366.602,140.3787,18.64444444,4.17,1.4,39.1,4.3
1/31/2001,3,-0.17,0.6,-0.93738,-0.87,-0.22,0.4,-0.85,0.114,0,-0.471,11.57,17.9,594700,953880,182970,29.07,15.68,7,1366.602,140.3787,8.644444444,6.24,4.53,33.62,3.1
2/28/2001,3,-0.24,0.29,-1.09959,-1.15,0.07,-0.06,0.12,0.115,0,-0.265,13.3,20.88,594700,953880,182970,25.87,12.22,7,1366.602,140.3787,8.433333333,4.31,10.37,34.16,0.2
3/31/2001,0,-0.44,0.45,-0.97516,-0.46,-1.73,0.15,-0.35,0.116,0,-0.555,11.99,24.57,589390,987530,180770,24.71,10.87,7,1366.681,141.1513,13.04444444,15.44,25.06,73.26,0.2
4/30/2001,6,0.12,-0.31,-0.86644,-0.09,-0.15,-1.45,-0.59,0.118,0,0.515,29.94,27.98,589390,987530,180770,27.69,13.3,7,1366.681,141.1513,38.1,28.69,39.34,166.28,37.1
5/31/2001,1,-0.68,-0.3,-0.17695,0.36,0.03,-2.08,1.48,0.12,0,-0.262,47.44,30.56,589390,987530,180770,32.44,17.65,7,1366.681,141.1513,32.37777778,31.52,96.77,350.62,108.25
6/30/2001,3,0.51,-0.47,-0.97573,0.13,0.11,-0.64,0.48,0.124,0,0.386,150.45,28.48,589390,987530,180770,36.02,22,7,1366.681,141.1513,93.71111111,165.92,324.13,447.04,735.05
7/31/2001,0,0.57,-1.31,0.47214,0.44,-0.22,0.41,-0.62,0.128,0,-0.928,146.41,27.06,589390,987530,180770,37.69,24.57,7,1366.681,141.1513,147.6,200.06,379.28,418.5,900.15
8/31/2001,4,2.95,-0.77,-0.17648,0.51,-0.22,0.41,0.53,0.132,0,0.91,239.15,26.83,589390,987530,180770,34.8,24.45,7,1366.681,141.1513,92.3,200.35,281.09,366.06,632.85
9/30/2001,0,3.09,-1.37,0.09751,-0.08,-0.49,2.93,-1.08,0.135,15.5,1.161,123.98,27.16,589390,987530,180770,32.12,24.29,7,1366.681,141.1513,63.4,119.71,124.52,308.2,179.85
10/31/2001,1,2.07,-1.37,-0.39585,0.14,0.25,3.31,0.54,0.138,3.25,1.277,68.67,25.71,589390,987530,180770,30.28,23.04,7,1366.681,141.1513,68.44444444,105,113.21,249.04,130.65
11/30/2001,0,1.89,-1.26,-0.74356,-0.4,0.53,5.03,-0.67,0.141,6.75,0.996,25.63,22.35,589390,987530,180770,30.7,22.1,7,1366.681,141.1513,16.68888889,16.62,20.63,96,25.85
12/31/2001,1,-0.01,-0.93,0.37255,0.41,-0.86,5.54,0.46,0.144,0,1.474,6.25,19.02,589390,987530,180770,31.4,19.81,7,1366.681,141.1513,10.84444444,4.98,3.19,25,0.3
1/31/2002,5,-0.13,0.27,-0.05427,-0.15,0,6.05,0.7,0.147,0,0.747,7.32,17.77,589390,987530,180770,28.58,15.33,11,1366.681,141.1513,13.56666667,15.68,17.63,27.96,0.3
2/28/2002,1,-0.14,-0.64,0.60475,-0.33,0.8,4.3,-0.56,0.149,0,1.334,26.74,20.47,589390,987530,180770,26.09,12.47,11,1366.681,141.1513,23.58888889,21.36,20.92,12.32,5.6
3/31/2002,0,0.06,-0.43,0.27341,0.44,0.32,2.14,0.39,0.151,0,-1.823,17.31,25.02,598510,1015890,185000,24.98,10.79,11,1366.23,,15.13333333,15.88,23.63,70.48,0.3
4/30/2002,6,0.81,-0.32,-0.12602,0.4,1.14,-2.38,-0.38,0.152,0,0.165,28.83,28.98,598510,1015890,185000,27.64,13.49,11,1366.23,,14.91111111,23.49,36.56,196.54,16.85
5/31/2002,3,0.47,-0.63,0.21128,1.06,-0.15,-4.39,0.52,0.153,0,-2.798,26.75,31.11,598510,1015890,185000,31.52,16.93,11,1366.23,,29.63333333,30.67,98.05,272.64,86.7
6/30/2002,1,-0.36,-0.35,0.44943,0.99,0.69,-4.43,0.18,0.153,0,-1.112,140.45,29.6,598510,1015890,185000,35.92,21.84,11,1366.23,,65.01111111,141.29,219.78,433.58,853.25
7/31/2002,0,0.71,-0.31,1.70256,1.12,0.65,-3.56,-0.65,0.154,0,-0.591,283.04,28.18,598510,1015890,185000,36.92,23.93,11,1366.23,,33.1,104.17,174.59,509.7,499.25
8/31/2002,4,0.68,0.6,0.93982,1.45,0.36,-1.99,0.09,0.154,0,-0.099,207.23,26.63,598510,1015890,185000,35.36,25.15,11,1366.23,,106.1666667,214.99,342,375.56,782.9
9/30/2002,1,1.77,0.43,1.7772,1.21,-0.54,-0.73,0.46,0.155,8,-0.864,151.75,26.37,598510,1015890,185000,31.1,23.33,11,1366.23,,81.36666667,111.47,194.73,265.34,190.3
10/31/2002,0,3.03,0.42,1.50342,1.15,-1.97,1.14,0.78,0.155,2.75,-2.564,92.29,25.58,598510,1015890,185000,30.5,23.19,11,1366.23,,46.03333333,54,61.26,179.98,217.65
11/30/2002,0,1.15,1.51,0.91197,1.2,-0.32,0.91,0.45,0.156,0,-0.924,15.1,21.93,598510,1015890,185000,30.8,22.06,11,1366.23,,10.95555556,5.21,21.45,113.46,11.85
12/31/2002,1,0.01,2.1,1.52927,1.48,-0.96,-0.45,1.6,0.156,0,1.308,9.48,19.26,598510,1015890,185000,31.1,19.39,11,1366.23,,7.7,1.25,4.65,33.72,0.3
1/31/2003,6,-0.03,2.09,0.81898,0.85,-0.32,0.13,-0.39,0.155,0,-0.988,14.42,17.86,598510,1015890,185000,28.69,15.35,9,1366.23,,8.211111111,7.98,6.57,18.88,0.3
2/28/2003,1,0.02,1.75,0.22479,1.07,0.26,-1.6,0.87,0.155,0,-0.357,5.21,20.54,598510,1015890,185000,25.29,11.72,9,1366.23,,46.93333333,25.85,31.69,52.54,2.1
3/31/2003,0,1.21,1.51,-0.05283,0.83,-0.07,-3.1,1.24,0.154,0,-0.188,7.94,24.2,606520,1137740,179100,24.55,10.82,9,1366.048,,28.54444444,21.29,34.94,105.58,4.6
4/30/2003,7,0.46,1.18,0.30221,0.3,-0.34,-1.79,0.31,0.152,0,0.224,34.67,28.86,606520,1137740,179100,27.61,12.98,9,1366.048,,20.45555556,16.42,31.73,144.2,19.25
5/31/2003,2,-0.09,0.89,-0.29548,0.08,0.06,-1.51,-0.85,0.151,0,0.385,56.54,30.4,606520,1137740,179100,33.7,18.67,9,1366.048,,17.53333333,15.61,57.27,201.66,10.7
6/30/2003,1,1.43,0.68,1.09819,0.32,0.24,-0.11,1.79,0.15,0,-0.775,147.17,30.23,606520,1137740,179100,36.21,22.2,9,1366.048,,49.17777778,136.63,222.99,443.78,919.55
7/31/2003,0,1.99,0.96,-0.46642,0.23,0.16,-0.16,-0.23,0.147,2,0.727,210.88,27.19,606520,1137740,179100,36.78,23.65,9,1366.048,,197,274.52,356.86,571.28,992.25
8/31/2003,3,4.58,0.88,-0.05095,0.17,-0.22,1.37,-1.58,0.145,2.25,0.678,244.88,26.82,606520,1137740,179100,34.02,23.86,9,1366.048,,134.8555556,227.31,309.83,340.32,615.6
9/30/2003,2,3.74,0.01,-0.55743,0.31,0.16,2.67,-1.04,0.142,23,-0.323,133.1,26.4,606520,1137740,179100,31.56,23.85,9,1366.048,,93.85555556,135.35,252.62,259.36,267.35
10/31/2003,1,4.71,0.83,-0.36216,0.44,-0.86,3.82,-0.58,0.14,5.5,-0.025,102.03,25.22,606520,1137740,179100,30.3,22.9,9,1366.048,,41.2,74.99,147.45,270.96,119.05
11/30/2003,0,2.91,0.52,0.08533,0.46,0.77,2.17,0.32,0.136,0,-0.712,17.3,22,606520,1137740,179100,31.62,22.53,9,1366.048,,12.46666667,6.14,24.94,40.98,6.3
12/31/2003,3,0,0.33,-0.42965,-0.28,0.5,1.98,0.31,0.134,0,-1.323,5.32,18.48,606520,1137740,179100,30.39,18.9,9,1366.048,,14.47777778,16.59,14.75,22.34,0
1/31/2004,3,-0.14,0.43,0.28436,0.88,-0.85,2.87,-0.35,0.131,0,0.807,14.98,17.66,606520,1137740,179100,28.51,15.26,8,1366.048,,30.28888889,20.3,17.08,26.02,0
2/28/2004,5,-0.19,0.48,-0.13191,-0.48,-0.6,3.07,0.63,0.129,0,-1.182,13.68,20.27,606520,1137740,179100,26.07,12.13,8,1366.048,,9.444444444,8.95,5.08,22.82,0
3/31/2004,2,-0.34,0.61,0.03492,0,0.67,2.17,0.87,0.127,0,0.432,24.16,26.16,621230,1214250,186410,24.66,10.94,8,1365.854,,4.3,5.09,4.1,72.64,3.15
4/30/2004,10,0.63,0.57,0.965,0.65,1.11,2.72,0.9,0.126,0,0.151,31.21,29.18,621230,1214250,186410,27.21,13.22,8,1365.854,,28.72222222,23.24,58.05,173.86,17.55
5/31/2004,1,0.31,0.88,-1.51531,-0.12,0.23,0.9,-0.12,0.125,0,0.46,41.96,30.19,621230,1214250,186410,32.13,17.53,8,1365.854,,60.14444444,52.16,76.86,408.88,188.05
6/30/2004,3,1.14,0.04,0.38996,0.61,-0.59,1.22,-0.06,0.125,0,1.195,125.72,28.92,621230,1214250,186410,34.96,20.91,8,1365.854,,61.26666667,140.21,216.22,477.52,742.2
7/31/2004,0,2.18,0.44,-0.01871,0.89,1.16,1.82,-0.28,0.125,0,1.474,264.48,27.68,621230,1214250,186410,36.31,23.38,8,1365.854,,84.92222222,209.96,298.16,601.3,810.2
8/31/2004,4,4.44,0.85,1.56144,0.9,-0.74,3.7,-1.22,0.125,15.25,-0.071,197.21,26.57,621230,1214250,186410,35.71,25.36,8,1365.854,,136.5,234.35,320.92,322.44,943
9/30/2004,1,3.67,0.75,-0.01903,0.82,0.52,2.96,-0.17,0.122,29.75,0.254,213.03,27.05,621230,1214250,186410,31.16,23.4,8,1365.854,,77.42222222,105.36,166.01,292.78,223.85
10/31/2004,3,3.16,-0.11,0.3802,0.56,-0.69,4.1,-0.43,0.122,0.5,-0.042,95.14,24.62,621230,1214250,186410,30.77,23.36,8,1365.854,,79.4,62.4,103.57,253.7,68.8
11/30/2004,0,2.7,-0.63,0.53607,0.85,0.63,4.88,0.1,0.123,0,-0.242,22.16,21.86,621230,1214250,186410,31.14,22.29,8,1365.854,,33.24444444,8.68,13.06,62.34,31.15
12/31/2004,4,0.07,-0.17,0.37089,0.95,1.03,3.78,0.24,0.124,0,-0.973,10.04,19.08,621230,1214250,186410,30.79,19.36,8,1365.854,,8.4,6.03,1.19,5.86,0
1/31/2005,9,-0.06,0.44,-0.09497,0.2,1.26,2.39,0.08,0.124,0,-0.129,5.72,17.77,621230,1214250,186410,27.99,14.57,9,1365.854,,40.93333333,25.71,34.78,22.1,0.9
